brand,description,image_urls,images,imgname,material,name,origin,price
Paloma Wool,"Long sleeve top from Paloma Wool. Silky fabric with allover marbled dye print. V neckline. Wraparound self-tie closure. Cropped. 

• Viscose Jersey
• 100% viscose
• Hand wash
• Made in Spain","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwb685a0ff/products/W107773/W107773_191023_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw9c9121f0/products/W107773/W107773_191023_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw814042a1/products/W107773/W107773_191023_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwcab3ab47/products/W107773/W107773_191023_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwb685a0ff/products/W107773/W107773_191023_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/d581413d7bd489e0befaf158126b4cdc48372c42.jpg', 'checksum': '64ad0f4ac91f19c997218a40d123eb69'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw9c9121f0/products/W107773/W107773_191023_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/7341c42685ae64f14bba1530ed8cbcc5bd7b45c1.jpg', 'checksum': '56f3d182b2d8ebea04a331f8a43c7ccf'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw814042a1/products/W107773/W107773_191023_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/da6949ab41393b7c9056683215eaf29bbef9f560.jpg', 'checksum': '0936312390fe9fa2abe1b229d697fcfe'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwcab3ab47/products/W107773/W107773_191023_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/64b0fa25f9faae3a1f98bcccd9ea4edf48fac64b.jpg', 'checksum': 'e8965891698180d2a6b0290143e83f89'}]",,,Minibus Flame Tie Top,,$165.00
Paloma Wool,"Silk minidress from Paloma Wool. Stretch fabric. Cowl neckline. Thin straps. Fitted silhouette with back darts and A-line skirt. Straight hem. 

• Stretch Satin
• 92% silk, 8% elastane
• Hand wash
• Made in Spain","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw538c8b7e/products/W107766/W107766_191023_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dweeaed571/products/W107766/W107766_191023_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw0a40802d/products/W107766/W107766_191023_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw9f560b25/products/W107766/W107766_191023_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw538c8b7e/products/W107766/W107766_191023_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/10d68cea2334a3582257f419f6c9db039c230b81.jpg', 'checksum': '0bcd49c3f0b9a82b7f7c2c7f97083fdf'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dweeaed571/products/W107766/W107766_191023_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/2487f9658d90f5fa4b58df521df9fffb2d33419d.jpg', 'checksum': '334d17dbd7e7f0abd069be5948726f8b'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw0a40802d/products/W107766/W107766_191023_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/0f88bbbe78648aa40e4dae06ec9a64afbcc512c1.jpg', 'checksum': '136cc3bf2b882697092cc7986607f4d5'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw9f560b25/products/W107766/W107766_191023_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/89e8ca1217a84c93659b0e887e8fdaf8808064d8.jpg', 'checksum': 'ddd9c7e0112147ab60f2f49dfc19299d'}]",,,Altavista Mini Dress,,$219.00
Paloma Wool,"Fitted button up from Paloma Wool. Silky fabric with allover marbled dye print. Spread collar. Long sleeves. Shell button front closure. Straight hem. 

• Viscose Jersey
• 100% viscose
• Hand wash
• Made in Spain","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwbefcdf43/products/W107774/W107774_191004_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw3fd6c190/products/W107774/W107774_191004_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwac31dd72/products/W107774/W107774_191004_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw2bb309e9/products/W107774/W107774_191004_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwbefcdf43/products/W107774/W107774_191004_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/4677bfde1eeb81ade7413d06dba694b125634952.jpg', 'checksum': '9459d210cdfd745a86c50e1026cb7612'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw3fd6c190/products/W107774/W107774_191004_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/96efc89e50fb7ae6d1688e73e932308eb69c3130.jpg', 'checksum': '5c871a1c3eb6fa4ad2d4233402dbd22d'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwac31dd72/products/W107774/W107774_191004_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/697fe7bc622df57b01ed3f038211ab2a98bf1ab5.jpg', 'checksum': 'dae2ee1f1d05e4ce049522d717e896c9'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw2bb309e9/products/W107774/W107774_191004_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/730f5db644aa78456170d4f8919086dac0e70287.jpg', 'checksum': 'ed6d11cd3ec002aac6308035eea306fa'}]",,,Oboe Fitted Button Up,,$165.00
Paloma Wool,"High-waisted velour stretch pant from Paloma Wool. Invisible side zip closure. Darted back waist. Flared leg. Unlined.

• Stretch Velour
• 97% cotton, 3% elastane
• Machine wash
• Made in Spain","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dweac44c31/products/W107788/W107788_191023_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw271f0f97/products/W107788/W107788_191023_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw64f05ddd/products/W107788/W107788_191023_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw3d966c6e/products/W107788/W107788_191023_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dweac44c31/products/W107788/W107788_191023_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/26bf9d80e9f9de22ec9b26cf6b225374da9562d4.jpg', 'checksum': 'b81c7574b5d2ec82d71705cf7829a2c9'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw271f0f97/products/W107788/W107788_191023_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/a4aea5b086aa669b628b6fe1a329bdd6281a46d1.jpg', 'checksum': 'b99f6ddc77ed592d7ce1f39a2b6a92ef'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw64f05ddd/products/W107788/W107788_191023_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/93ffbe2c0b11909b5b8f7ba693a8a8d6c7d216f8.jpg', 'checksum': 'c38e43d0c33d8449d774aaa98553a65f'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw3d966c6e/products/W107788/W107788_191023_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/b545b9a9db2eaa601e2b2f46f812cdd3a7664fff.jpg', 'checksum': '21a97a30aba9f0a31d44b2f33c4f0387'}]",,,Tiree Strecth Pant in Crema,,$159.00
Paloma Wool,"Bright long sleeve top from Paloma Wool. Smooth jersey rib with contrasting merrowed edges and overlock side seams. High neckline. Straight hem. 

• Viscose Knit
• 100% viscose
• Machine wash
• Made in Spain","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwf5973e40/products/W107778/W107778_191004_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwcaa6eef7/products/W107778/W107778_191004_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw89f6c118/products/W107778/W107778_191004_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw77d4bf9f/products/W107778/W107778_191004_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwf5973e40/products/W107778/W107778_191004_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/76a0f57a1e7f66ccd5fdb22379be7b55169c6270.jpg', 'checksum': '4c5a15d3d9b56e68f9485c22011e971b'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwcaa6eef7/products/W107778/W107778_191004_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/7207ab5b775b35a91b58247f7aa553ea30a10214.jpg', 'checksum': '6ab470021c302bb708c311d5df885340'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw89f6c118/products/W107778/W107778_191004_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/eefb28050734408f55f487a458d69b368ba2a8d7.jpg', 'checksum': '7ae0f82f402a868180e855fa38aee5de'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw77d4bf9f/products/W107778/W107778_191004_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/6dd187d455dc983f279b190d21e7618171c9aab2.jpg', 'checksum': '4a5f319292746896b68305983aa5ade3'}]",,,Soda Seamed Detail Top,,$79.00
Paloma Wool,"Rib knit top from Paloma Wool. Slinky, semi-sheer fabric with metallic yarns. Ribbed neckline. Extended long sleeves. Fully fashioned details. Straight hem.

• Lurex Knit
• 73% viscose, 27% metallic yarns
• Hand wash
• Made in Spain","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwc3dfb18c/products/W107775/W107775_191023_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw88e23ffc/products/W107775/W107775_191023_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw3c05bd99/products/W107775/W107775_191023_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw1dad1ca7/products/W107775/W107775_191023_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwc3dfb18c/products/W107775/W107775_191023_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/1651a1a3ef78c24472ce6841db50615a5e65bd9b.jpg', 'checksum': 'fae4ae1a06d3481c1208ff21de04a8be'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw88e23ffc/products/W107775/W107775_191023_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/0756d5c3fdc1edd0e14fdcda0c9c8ad6c221230e.jpg', 'checksum': 'c6d3b269beaa1b336c44fc71f8566901'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw3c05bd99/products/W107775/W107775_191023_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/2980a6f3b50d31ffff461146ad0980f5923a385f.jpg', 'checksum': '67fe663f6eac593be9234c71470101bb'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw1dad1ca7/products/W107775/W107775_191023_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/6a6edd8626ac46b533a87d534202903fe9094f62.jpg', 'checksum': 'd6396460bd585667e4f9a878da61cb8b'}]",,,Teide Fitted Knit,,$169.00
Paloma Wool,"Wool blend top from Paloma Wool. Soft, comfortable fabric with allover stylized illustrations. Round neckline. Long sleeves. Straight hem. 

• Wool Blend Jersey
• 70% viscose, 30% wool
• Hand wash
• Made in Spain","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw607207ee/products/W107768/W107768_191004_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw0b965a5d/products/W107768/W107768_191004_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw5b58e9ad/products/W107768/W107768_191004_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa80f514f/products/W107768/W107768_191004_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw607207ee/products/W107768/W107768_191004_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/151893acc3daef1945280f6158cc6c8e2ba4f4b7.jpg', 'checksum': '309805468606173d8fbbd13acecc0f6b'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw0b965a5d/products/W107768/W107768_191004_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/6b86f46685bde3fd81b52081c3905bf3851e9e2f.jpg', 'checksum': 'cea3b185759c4e6b2d93db64cd3636f5'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw5b58e9ad/products/W107768/W107768_191004_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/73cb2f815e590ba838355b91504a5cb56b5e533a.jpg', 'checksum': '288de9c55b2d3ddae99cd9b1c3aa0422'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa80f514f/products/W107768/W107768_191004_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/b448c496b0138bf4b213c47f3853b0ca7a141601.jpg', 'checksum': 'a9ce271a8ea9ae3093a8c5f1304b45b1'}]",,,De Palma Long Sleeve Printed Top,,$95.00
Paloma Wool,"High-waisted velour stretch pant from Paloma Wool. Invisible side zip closure. Darted back waist. Flared leg. Unlined.

• Stretch Velour
• 97% cotton, 3% elastane
• Machine wash
• Made in Spain","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwc512c980/products/W107789/W107789_191004_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwbe04255b/products/W107789/W107789_191004_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwaa50e1ea/products/W107789/W107789_191004_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw6b4ce543/products/W107789/W107789_191004_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwc512c980/products/W107789/W107789_191004_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/c6f52e9db828d2f4c9ff3ad1b31ce303da5e83ac.jpg', 'checksum': '0f57ced03f8c07740ae1da6bcec3a4aa'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwbe04255b/products/W107789/W107789_191004_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/0e45caa2e057df12a5019a067969d025bba1c421.jpg', 'checksum': 'ca2f8aa1da4887821246f1dfb6c0a8da'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwaa50e1ea/products/W107789/W107789_191004_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/7d6f58a8eb864c25941df92401f6c524ed5860de.jpg', 'checksum': '3a291c207c658187988e26eb2b480685'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw6b4ce543/products/W107789/W107789_191004_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/6536c31f40d5665c2a7fb47d789b697fae3c4226.jpg', 'checksum': '4571c5635634c51b014a4fd7a5c9face'}]",,,Tiree Stretch Pant in Black,,$159.00
Paloma Wool,"Slinky metallic tank from Paloma Wool. Plunging V neckline. Square back. Fully fashioned details. Straight hem.

• Lurex Knit
• 73% viscose, 27% metallic yarns
• Hand wash
• Made in Spain","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw2b276008/products/W107780/W107780_191023_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwca8a5821/products/W107780/W107780_191023_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw0c32e159/products/W107780/W107780_191023_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwc984a04a/products/W107780/W107780_191023_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw2b276008/products/W107780/W107780_191023_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/b140bf2fdacdbc9b09ceb64108f5daa6803c9d1d.jpg', 'checksum': '70b6e3e52d2662cac158db4499eecce2'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwca8a5821/products/W107780/W107780_191023_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/67a2c92af9115215c13bec127deba42af9584fa8.jpg', 'checksum': '436a363478cd8d3539c69d7f2a50aa6b'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw0c32e159/products/W107780/W107780_191023_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/e8aeb5e4101fa259fe06add6ffe715b6685168e3.jpg', 'checksum': 'f01a84192eddc41acc82ca927ad92855'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwc984a04a/products/W107780/W107780_191023_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/de18d5e0dcad57bd7776f4cc1e4094c2d5250306.jpg', 'checksum': '13e6fa338d5fdf921ad1bda7a55409fc'}]",,,Knit Metallic Tank,,$125.00
Paloma Wool,"Signature jumpsuit from Paloma Wool. Soft stretch fabric. Fitted silhouette with plunging V neckline, three quarter sleeves and silvertone front zip closure. Darted waist. Front patch pockets. Wide leg. 

• Stretch Velour
• 97% cotton, 3% elastane
• Machine wash
• Made in Spain","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw31d64046/products/W107807/W107807_191023_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw9e87e29c/products/W107807/W107807_191023_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw374f4036/products/W107807/W107807_191023_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw4e17db38/products/W107807/W107807_191023_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw31d64046/products/W107807/W107807_191023_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/178dcbc111b335ef363b3a14c705a4f36a292a65.jpg', 'checksum': '2147c2f4ac95c0a3ae51a7605055eafd'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw9e87e29c/products/W107807/W107807_191023_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/a987fcaf6ddfdb06ada6913212f8a586598c2b7e.jpg', 'checksum': 'b8df88d83f1ba302187f804f92fa0b8b'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw374f4036/products/W107807/W107807_191023_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/1c600ba1046d73ea8a3f91af5051cab316a616f2.jpg', 'checksum': '2b04794694e769bc969f5d2a3de81671'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw4e17db38/products/W107807/W107807_191023_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/1e7d4e4c7ec22802c8d8ac2e5752b47e00f79d52.jpg', 'checksum': 'f43a340741d405e476c451ce800b7000'}]",,,Isle Velour Jumpsuit,,$225.00
Paloma Wool,"Fuzzy turtleneck sweater from Paloma Wool. Long sleeves. Dropped shoulders. Tapered cuff and hem. Contrasting stitch at collar. Slightly cropped. 
 
• Acrylic / Wool Knit
• 31% acrylic, 22% nylon, 18% wool
• Hand wash
• Made in Spain","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwf6859fc9/products/W107776/W107776_191004_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw39621024/products/W107776/W107776_191004_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwe64f4daa/products/W107776/W107776_191004_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw83fdc64a/products/W107776/W107776_191004_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwf6859fc9/products/W107776/W107776_191004_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/946ac7f192c149fef844d841a47d41b203dd0ba1.jpg', 'checksum': '20e08f644fdc6bdf919d2d061eb3b5ea'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw39621024/products/W107776/W107776_191004_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/65dea0122487be1f069e9dc9bc562e9da46c79ee.jpg', 'checksum': '02a2fcdb84ae052beaf82d25f791537f'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwe64f4daa/products/W107776/W107776_191004_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/a652e787814328dd676d17dfc5cde0f77a986075.jpg', 'checksum': '76629eff921892021eab6c8ad895edb7'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw83fdc64a/products/W107776/W107776_191004_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/4dda1a368461f63553d7300889897e51142d9edd.jpg', 'checksum': '0b86fb92b37265504d5cf91c1758070e'}]",,,Himalaya Chunky Sweater in Green,,$139.00
Paloma Wool,"Boxy tee from Paloma Wool. Supersoft fine jersey. Bound crew neckline. Short sleeves. Behind-the-scenes photo prints at front. Straight hem. Tonal stitching. 

• Lyocell Jersey
• 67% lyocell, 33% cotton
• Machine wash
• Made in Portugal","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa1c4c34e/products/W107767/W107767_191004_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw09160adb/products/W107767/W107767_191004_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa4858e79/products/W107767/W107767_191004_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwd20f375d/products/W107767/W107767_191004_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa1c4c34e/products/W107767/W107767_191004_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/4b7f162ea6c7fa35edb616fb281c947ddb59b623.jpg', 'checksum': '8337eaac0c3cd9a18ebf8d79603de8db'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw09160adb/products/W107767/W107767_191004_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/637c3cae0af7fee1dcfa9e7e5ef10551d46de1a9.jpg', 'checksum': '690e292892b74e6e1262980fa5618e4b'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa4858e79/products/W107767/W107767_191004_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/9f65ac9f21648673362167739bd868f28ba23b09.jpg', 'checksum': 'af885aef8747611eace761321f58b878'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwd20f375d/products/W107767/W107767_191004_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/c2f978fe533085fb7a61d3cd6f0bdc7c9620015b.jpg', 'checksum': '23e1d6cfa20188db8f1e6ad1749eedf8'}]",,,Souvenir Printed Tee,,$59.00
